nbits,nprimes,msgsize,spawnTime,encrTime,decrTime,memory
32,29,8,0.014504194,0.003335953,0.003788471,0.000930786
32,29,16,0.014504194,0.003407001,0.004631519,0.001235962
32,29,24,0.014504194,0.003855467,0.003847361,0.001235962
32,29,32,0.014504194,0.00394702,0.004524946,0.001235962
32,30,8,0.016773462,0.003972054,0.004184246,0.000930786
32,30,16,0.016773462,0.00393033,0.004989624,0.001235962
32,30,24,0.016773462,0.003995657,0.004224777,0.001235962
32,30,32,0.016773462,0.004476309,0.005288601,0.001235962
32,31,8,0.018558502,0.004359722,0.005126715,0.000930786
32,31,16,0.018558502,0.004667759,0.004730701,0.001235962
32,31,24,0.018558502,0.004567146,0.00573802,0.001235962
32,31,32,0.018558502,0.004739285,0.004840136,0.001235962
32,32,8,0.019038439,0.005614996,0.005571842,0.000930786
32,32,16,0.019038439,0.005731106,0.006074429,0.001235962
32,32,24,0.019038439,0.005132437,0.006560802,0.001235962
32,32,32,0.019038439,0.005579472,0.005759478,0.001235962
32,33,8,0.026030779,0.005334377,0.00699091,0.000930786
32,33,16,0.026030779,0.005920887,0.006050587,0.001235962
32,33,24,0.026030779,0.006631136,0.006171227,0.001235962
32,33,32,0.026030779,0.006663799,0.00660181,0.001235962
32,34,8,0.023869991,0.006675959,0.00673151,0.000930786
32,34,16,0.023869991,0.006926775,0.006699085,0.001235962
32,34,24,0.023869991,0.007894516,0.007051229,0.001235962
32,34,32,0.023869991,0.006661654,0.007781267,0.001235962
32,35,8,0.027961731,0.007493973,0.008229733,0.000930786
32,35,16,0.027961731,0.007639885,0.008350611,0.001235962
32,35,24,0.027961731,0.007565498,0.008610249,0.001235962
32,35,32,0.027961731,0.007966042,0.008798122,0.001235962
32,36,8,0.027661562,0.009122133,0.008639812,0.000930786
32,36,16,0.027661562,0.009282589,0.008912325,0.001235962
32,36,24,0.027661562,0.008980751,0.009285927,0.001235962
32,36,32,0.027661562,0.008864403,0.009469032,0.001235962
32,37,8,0.030295849,0.009159565,0.010623932,0.000930786
32,37,16,0.030295849,0.009839773,0.011022568,0.001235962
32,37,24,0.030295849,0.00968647,0.009917021,0.001235962
32,37,32,0.030295849,0.011306763,0.012329578,0.001235962
32,38,8,0.036604404,0.010641098,0.012234926,0.000930786
32,38,16,0.036604404,0.012103558,0.013183355,0.001235962
32,38,24,0.036604404,0.011020184,0.013151407,0.001235962
32,38,32,0.036604404,0.012245655,0.012985706,0.001235962
32,39,8,0.041941881,0.013553858,0.015949249,0.000930786
32,39,16,0.041941881,0.013328791,0.014185429,0.001235962
32,39,24,0.041941881,0.012622118,0.014173746,0.001235962
32,39,32,0.041941881,0.012849092,0.013909101,0.001235962
32,40,8,0.033823967,0.013410568,0.014989376,0.000930786
32,40,16,0.033823967,0.013451576,0.014637947,0.001235962
32,40,24,0.033823967,0.013881445,0.014880896,0.001235962
32,40,32,0.033823967,0.013669729,0.016610384,0.001235962
32,41,8,0.03635335,0.013977289,0.016103268,0.000930786
32,41,16,0.03635335,0.013967276,0.01535511,0.001235962
32,41,24,0.03635335,0.013911247,0.015824795,0.001235962
32,41,32,0.03635335,0.015572548,0.017647266,0.001235962
32,42,8,0.04029274,0.015031099,0.018943071,0.000930786
32,42,16,0.04029274,0.016515732,0.017513752,0.001235962
32,42,24,0.04029274,0.01583004,0.017673016,0.001235962
32,42,32,0.04029274,0.015551329,0.019202471,0.001235962
32,43,8,0.047738552,0.01906085,0.02016139,0.000930786
32,43,16,0.047738552,0.01717329,0.01874423,0.001235962
32,43,24,0.047738552,0.017222881,0.018863201,0.001235962
32,43,32,0.047738552,0.017904997,0.018097162,0.001235962
32,44,8,0.048315525,0.021102905,0.02390337,0.000930786
32,44,16,0.048315525,0.018153191,0.02038002,0.001235962
32,44,24,0.048315525,0.019149303,0.021190405,0.001235962
32,44,32,0.048315525,0.01974535,0.021138906,0.001235962
32,45,8,0.059051037,0.018636942,0.021208286,0.000930786
32,45,16,0.059051037,0.018682003,0.019679308,0.001235962
32,45,24,0.059051037,0.01880312,0.020317316,0.001235962
32,45,32,0.059051037,0.01895833,0.019726038,0.001235962
32,46,8,0.052205086,0.018742561,0.02118659,0.000930786
32,46,16,0.052205086,0.021350145,0.021544695,0.001235962
32,46,24,0.052205086,0.01918602,0.021308184,0.001235962
32,46,32,0.052205086,0.020095587,0.021171093,0.001235962
32,47,8,0.051584482,0.020128727,0.023535013,0.000930786
32,47,16,0.051584482,0.020198584,0.022355556,0.001235962
32,47,24,0.051584482,0.020646572,0.022554159,0.001235962
32,47,32,0.051584482,0.021077156,0.024423838,0.001235962
32,48,8,0.048615932,0.022055626,0.027792931,0.000930786
32,48,16,0.048615932,0.025719643,0.030395031,0.001235962
32,48,24,0.048615932,0.027833462,0.029249191,0.001235962
32,48,32,0.048615932,0.024345875,0.026966333,0.001235962
32,49,8,0.061910868,0.02391839,0.027803898,0.000930786
32,49,16,0.061910868,0.025398016,0.028217554,0.001235962
32,49,24,0.061910868,0.028366566,0.027605772,0.001235962
32,49,32,0.061910868,0.025583506,0.027593374,0.001235962
32,50,8,0.059415817,0.024644136,0.028535128,0.000930786
32,50,16,0.059415817,0.027892113,0.028472424,0.001235962
32,50,24,0.059415817,0.028193235,0.029403448,0.001235962
32,50,32,0.059415817,0.026607513,0.029014349,0.001235962
32,51,8,0.056197405,0.027167082,0.029041529,0.000930786
32,51,16,0.056197405,0.02618742,0.028010368,0.001235962
32,51,24,0.056197405,0.027220964,0.029485941,0.001235962
32,51,32,0.056197405,0.027658939,0.031094074,0.001235962
32,52,8,0.052893162,0.027585268,0.030049562,0.000930786
32,52,16,0.052893162,0.026629686,0.030802011,0.001235962
32,52,24,0.052893162,0.028330803,0.030665159,0.001235962
32,52,32,0.052893162,0.028854609,0.032060623,0.001235962
32,53,8,0.058017015,0.026775122,0.031368017,0.000930786
32,53,16,0.058017015,0.027487516,0.030904055,0.001235962
32,53,24,0.058017015,0.028408289,0.031731606,0.001235962
32,53,32,0.058017015,0.030038834,0.033790827,0.001235962
32,54,8,0.059463501,0.029647589,0.032960415,0.000930786
32,54,16,0.059463501,0.030220032,0.032782555,0.001235962
32,54,24,0.059463501,0.030777693,0.033504009,0.001235962
32,54,32,0.059463501,0.030431747,0.033568144,0.001235962
32,55,8,0.06069231,0.028800249,0.03242898,0.000930786
32,55,16,0.06069231,0.030472994,0.03516984,0.001235962
32,55,24,0.06069231,0.030781269,0.035106897,0.001235962
32,55,32,0.06069231,0.032871962,0.034784794,0.001235962
32,56,8,0.056508541,0.032660961,0.036046982,0.000930786
32,56,16,0.056508541,0.030279875,0.035610437,0.001235962
32,56,24,0.056508541,0.03015089,0.03488946,0.001235962
32,56,32,0.056508541,0.032922268,0.037843227,0.001235962
32,57,8,0.0578866,0.033014297,0.038322687,0.000930786
32,57,16,0.0578866,0.033344507,0.038439751,0.001235962
32,57,24,0.0578866,0.034463644,0.038576841,0.001235962
32,57,32,0.0578866,0.0415802,0.050427675,0.001235962
32,58,8,0.065386295,0.038689613,0.04582262,0.000930786
32,58,16,0.065386295,0.040001392,0.05367732,0.001235962
32,58,24,0.065386295,0.039776564,0.046341896,0.001235962
32,58,32,0.065386295,0.041471958,0.044635534,0.001235962
32,59,8,0.053359747,0.038908958,0.042636633,0.000930786
32,59,16,0.053359747,0.038109064,0.046350241,0.001235962
32,59,24,0.053359747,0.039961815,0.04688096,0.001235962
32,59,32,0.053359747,0.040955782,0.044586897,0.001235962
32,60,8,0.067189932,0.043406725,0.046637774,0.000930786
32,60,16,0.067189932,0.042828798,0.052915573,0.001235962
32,60,24,0.067189932,0.045094252,0.050126314,0.001235962
32,60,32,0.067189932,0.046755791,0.052039385,0.001235962
32,61,8,0.074860334,0.044855833,0.050756693,0.000930786
32,61,16,0.074860334,0.045877934,0.050949574,0.001235962
32,61,24,0.074860334,0.044011116,0.04688859,0.001235962
32,61,32,0.074860334,0.043655157,0.049743652,0.001235962
32,62,8,0.069628,0.044828415,0.047495842,0.000930786
32,62,16,0.069628,0.04553628,0.051305771,0.001235962
32,62,24,0.069628,0.045293093,0.050117493,0.001235962
32,62,32,0.069628,0.045055866,0.049137354,0.001235962
32,63,8,0.061370134,0.0430336,0.050157785,0.000930786
32,63,16,0.061370134,0.046680927,0.051231146,0.001235962
32,63,24,0.061370134,0.045961618,0.050760031,0.001235962
32,63,32,0.061370134,0.047033548,0.051465511,0.001235962
32,64,8,0.078863382,0.045960665,0.051431894,0.000930786
32,64,16,0.078863382,0.045835257,0.053355932,0.001235962
32,64,24,0.078863382,0.047047853,0.049713373,0.001235962
32,64,32,0.078863382,0.046640873,0.058453798,0.001235962
40,2,8,0.004734755,0.000268459,0.000287771,0.000930786
40,2,16,0.004734755,0.000269413,0.000258446,0.001235962
40,2,24,0.004734755,0.000216961,0.000165701,0.001235962
40,2,32,0.004734755,0.00015974,0.000186205,0.001235962
40,3,8,0.003264904,0.000329494,0.000259161,0.000930786
40,3,16,0.003264904,0.00025773,0.000387907,0.001235962
40,3,24,0.003264904,0.000459433,0.000459671,0.001235962
40,3,32,0.003264904,0.000434637,0.000435114,0.001235962
40,4,8,0.006246567,0.000477076,0.000550508,0.000930786
40,4,16,0.006246567,0.00038147,0.000477314,0.001235962
40,4,24,0.006246567,0.000380278,0.000565767,0.001235962
40,4,32,0.006246567,0.000631809,0.00056982,0.001235962
40,5,8,0.006307602,0.000490189,0.000531197,0.000930786
40,5,16,0.006307602,0.000802755,0.000972033,0.001235962
40,5,24,0.006307602,0.000620365,0.000755548,0.001235962
40,5,32,0.006307602,0.000697374,0.000524759,0.001235962
40,6,8,0.006976366,0.000737429,0.000643253,0.000930786
40,6,16,0.006976366,0.000551224,0.000617027,0.001235962
40,6,24,0.006976366,0.000550747,0.000781059,0.001235962
40,6,32,0.006976366,0.000757217,0.000757694,0.001235962
40,7,8,0.007718563,0.000723839,0.000823975,0.000930786
40,7,16,0.007718563,0.000662804,0.000856161,0.001235962
40,7,24,0.007718563,0.000716686,0.000778675,0.001235962
40,7,32,0.007718563,0.000882387,0.001398563,0.001235962
40,8,8,0.011004686,0.000946045,0.000861883,0.000930786
40,8,16,0.011004686,0.001226187,0.001485586,0.001235962
40,8,24,0.011004686,0.001425982,0.001685381,0.001235962
40,8,32,0.011004686,0.001485586,0.001380444,0.001235962
40,9,8,0.017917633,0.001222134,0.001102686,0.000930786
40,9,16,0.017917633,0.001127005,0.001104116,0.001235962
40,9,24,0.017917633,0.001095772,0.001805782,0.001235962
40,9,32,0.017917633,0.001617908,0.001651287,0.001235962
40,10,8,0.017969847,0.001340628,0.001397133,0.000930786
40,10,16,0.017969847,0.001236916,0.00133729,0.001235962
40,10,24,0.017969847,0.0016222,0.001392365,0.001235962
40,10,32,0.017969847,0.001746893,0.002197027,0.001235962
40,11,8,0.016860247,0.002131701,0.001776218,0.000930786
40,11,16,0.016860247,0.001382351,0.00147891,0.001235962
40,11,24,0.016860247,0.00173068,0.001670599,0.001235962
40,11,32,0.016860247,0.00256896,0.002505779,0.001235962
40,12,8,0.021559954,0.002286673,0.002053261,0.000930786
40,12,16,0.021559954,0.001892805,0.002322435,0.001235962
40,12,24,0.021559954,0.001844883,0.001698017,0.001235962
40,12,32,0.021559954,0.002075911,0.002263546,0.001235962
40,13,8,0.02157712,0.002455235,0.002703905,0.000930786
40,13,16,0.02157712,0.002477646,0.00238061,0.001235962
40,13,24,0.02157712,0.002043962,0.002307892,0.001235962
40,13,32,0.02157712,0.002104998,0.002345085,0.001235962
40,14,8,0.018879414,0.002560616,0.003178358,0.000930786
40,14,16,0.018879414,0.002488375,0.002505779,0.001235962
40,14,24,0.018879414,0.002918959,0.003262043,0.001235962
40,14,32,0.018879414,0.002502203,0.002371311,0.001235962
40,15,8,0.0253582,0.002563,0.003113508,0.000930786
40,15,16,0.0253582,0.002803326,0.002826452,0.001235962
40,15,24,0.0253582,0.00313139,0.003413916,0.001235962
40,15,32,0.0253582,0.003252983,0.00289464,0.001235962
40,16,8,0.02554822,0.003355742,0.003432989,0.000930786
40,16,16,0.02554822,0.003575325,0.00403142,0.001235962
40,16,24,0.02554822,0.003881693,0.003422737,0.001235962
40,16,32,0.02554822,0.00352788,0.004197121,0.001235962
40,17,8,0.027782917,0.003597736,0.004887581,0.000930786
40,17,16,0.027782917,0.003861189,0.004003286,0.001235962
40,17,24,0.027782917,0.004211426,0.004574299,0.001235962
40,17,32,0.027782917,0.004235983,0.00377202,0.001235962
40,18,8,0.027925491,0.003652573,0.005173206,0.000930786
40,18,16,0.027925491,0.004404783,0.004619598,0.001235962
40,18,24,0.027925491,0.004981041,0.005048752,0.001235962
40,18,32,0.027925491,0.004318953,0.004327536,0.001235962
40,19,8,0.038198948,0.005183935,0.005218744,0.000930786
40,19,16,0.038198948,0.005709648,0.005345345,0.001235962
40,19,24,0.038198948,0.004979372,0.005825758,0.001235962
40,19,32,0.038198948,0.005138636,0.006486416,0.001235962
40,20,8,0.033935785,0.006230831,0.005566359,0.000930786
40,20,16,0.033935785,0.005869627,0.006520748,0.001235962
40,20,24,0.033935785,0.004969358,0.005566597,0.001235962
40,20,32,0.033935785,0.006575346,0.006604433,0.001235962
40,21,8,0.041556835,0.005803347,0.006561756,0.000930786
40,21,16,0.041556835,0.006190777,0.00591898,0.001235962
40,21,24,0.041556835,0.007319689,0.006664038,0.001235962
40,21,32,0.041556835,0.006826162,0.006639957,0.001235962
40,22,8,0.037986755,0.008086205,0.006635666,0.000930786
40,22,16,0.037986755,0.006578207,0.00840497,0.001235962
40,22,24,0.037986755,0.007165432,0.007436752,0.001235962
40,22,32,0.037986755,0.007035017,0.008150339,0.001235962
40,23,8,0.040450335,0.007864952,0.007730722,0.000930786
40,23,16,0.040450335,0.008701086,0.008681774,0.001235962
40,23,24,0.040450335,0.007981777,0.007493496,0.001235962
40,23,32,0.040450335,0.008487463,0.007810354,0.001235962
40,24,8,0.042622805,0.007199764,0.009633303,0.000930786
40,24,16,0.042622805,0.007590532,0.011009932,0.001235962
40,24,24,0.042622805,0.009170532,0.008151531,0.001235962
40,24,32,0.042622805,0.008554459,0.008722782,0.001235962
40,25,8,0.041543961,0.007697344,0.009453535,0.000930786
40,25,16,0.041543961,0.008165598,0.009443045,0.001235962
40,25,24,0.041543961,0.008578539,0.009839773,0.001235962
40,25,32,0.041543961,0.008778334,0.00883007,0.001235962
40,26,8,0.035498142,0.00982523,0.010186911,0.000930786
40,26,16,0.035498142,0.010617256,0.011390924,0.001235962
40,26,24,0.035498142,0.009943008,0.010878563,0.001235962
40,26,32,0.035498142,0.009731293,0.011623859,0.001235962
40,27,8,0.044796467,0.010066748,0.01107192,0.000930786
40,27,16,0.044796467,0.009973764,0.012202024,0.001235962
40,27,24,0.044796467,0.010947704,0.012122869,0.001235962
40,27,32,0.044796467,0.010249376,0.010596037,0.001235962
40,28,8,0.041017294,0.010245323,0.012156487,0.000930786
40,28,16,0.041017294,0.01166153,0.014923811,0.001235962
40,28,24,0.041017294,0.011869192,0.012373209,0.001235962
40,28,32,0.041017294,0.011768579,0.013094902,0.001235962
40,29,8,0.035823822,0.012427807,0.013457537,0.000930786
40,29,16,0.035823822,0.013796329,0.01541853,0.001235962
40,29,24,0.035823822,0.014510632,0.016788721,0.001235962
40,29,32,0.035823822,0.015070438,0.01619935,0.001235962
40,30,8,0.051789045,0.014379263,0.013451576,0.000930786
40,30,16,0.051789045,0.013141394,0.014606237,0.001235962
40,30,24,0.051789045,0.01236248,0.013604879,0.001235962
40,30,32,0.051789045,0.013305664,0.013971806,0.001235962
40,31,8,0.042702436,0.015359879,0.01573801,0.000930786
40,31,16,0.042702436,0.013952971,0.015157938,0.001235962
40,31,24,0.042702436,0.015069485,0.015190363,0.001235962
40,31,32,0.042702436,0.013522148,0.014137745,0.001235962
40,32,8,0.042695761,0.014616489,0.016729832,0.000930786
40,32,16,0.042695761,0.014340162,0.016275644,0.001235962
40,32,24,0.042695761,0.01691246,0.016625881,0.001235962
40,32,32,0.042695761,0.015104532,0.016683578,0.001235962
40,33,8,0.041465998,0.017056942,0.019648314,0.000930786
40,33,16,0.041465998,0.017951012,0.017885447,0.001235962
40,33,24,0.041465998,0.015708447,0.01938796,0.001235962
40,33,32,0.041465998,0.015957355,0.017170668,0.001235962
40,34,8,0.04754138,0.017955065,0.01999402,0.000930786
40,34,16,0.04754138,0.017132521,0.018021822,0.001235962
40,34,24,0.04754138,0.017076492,0.018579483,0.001235962
40,34,32,0.04754138,0.019354582,0.018098354,0.001235962
40,35,8,0.04920578,0.018339634,0.020219803,0.000930786
40,35,16,0.04920578,0.017912388,0.019483566,0.001235962
40,35,24,0.04920578,0.019763231,0.019385576,0.001235962
40,35,32,0.04920578,0.018722534,0.02213335,0.001235962
40,36,8,0.045441151,0.018988848,0.020898342,0.000930786
40,36,16,0.045441151,0.019490719,0.020749807,0.001235962
40,36,24,0.045441151,0.0195539,0.020986319,0.001235962
40,36,32,0.045441151,0.019309282,0.022163153,0.001235962
40,37,8,0.050089598,0.020024538,0.023514032,0.000930786
40,37,16,0.050089598,0.020163774,0.022160292,0.001235962
40,37,24,0.050089598,0.020737648,0.02189827,0.001235962
40,37,32,0.050089598,0.020697117,0.022588015,0.001235962
40,38,8,0.051385641,0.02306962,0.024236917,0.000930786
40,38,16,0.051385641,0.020445108,0.022845268,0.001235962
40,38,24,0.051385641,0.021258593,0.022715807,0.001235962
40,38,32,0.051385641,0.021170139,0.023219347,0.001235962
40,39,8,0.054950476,0.02086401,0.024867773,0.000930786
40,39,16,0.054950476,0.020718336,0.023980141,0.001235962
40,39,24,0.054950476,0.021860838,0.023064137,0.001235962
40,39,32,0.054950476,0.022256136,0.022861958,0.001235962
40,40,8,0.047850847,0.02188015,0.02484107,0.000930786
40,40,16,0.047850847,0.02153182,0.025401592,0.001235962
40,40,24,0.047850847,0.02247858,0.025041819,0.001235962
40,40,32,0.047850847,0.022752762,0.024395466,0.001235962
40,41,8,0.053217411,0.024091959,0.027602673,0.000930786
40,41,16,0.053217411,0.024275541,0.028675556,0.001235962
40,41,24,0.053217411,0.027435064,0.029245853,0.001235962
40,41,32,0.053217411,0.02559042,0.028531551,0.001235962
40,42,8,0.060429335,0.025354624,0.029040813,0.000930786
40,42,16,0.060429335,0.025933743,0.02855444,0.001235962
40,42,24,0.060429335,0.024922132,0.029406548,0.001235962
40,42,32,0.060429335,0.025624037,0.027770996,0.001235962
40,43,8,0.05744648,0.027068615,0.03137064,0.000930786
40,43,16,0.05744648,0.027563572,0.031647921,0.001235962
40,43,24,0.05744648,0.030876398,0.031946659,0.001235962
40,43,32,0.05744648,0.03289628,0.036948681,0.001235962
40,44,8,0.072651148,0.030434847,0.036977053,0.000930786
40,44,16,0.072651148,0.030850649,0.036013603,0.001235962
40,44,24,0.072651148,0.031043768,0.035536528,0.001235962
40,44,32,0.072651148,0.032711983,0.03770256,0.001235962
40,45,8,0.062335014,0.033854961,0.037852287,0.000930786
40,45,16,0.062335014,0.033751726,0.039052248,0.001235962
40,45,24,0.062335014,0.034767628,0.037077427,0.001235962
40,45,32,0.062335014,0.034377575,0.039309978,0.001235962
40,46,8,0.078939438,0.038635731,0.038831472,0.000930786
40,46,16,0.078939438,0.031877279,0.036944389,0.001235962
40,46,24,0.078939438,0.034435511,0.038092136,0.001235962
40,46,32,0.078939438,0.034193993,0.039087057,0.001235962
40,47,8,0.068094015,0.037484884,0.042592764,0.000930786
40,47,16,0.068094015,0.035334349,0.041550875,0.001235962
40,47,24,0.068094015,0.037692547,0.041029215,0.001235962
40,47,32,0.068094015,0.038179159,0.0410285,0.001235962
40,48,8,0.053542137,0.034137249,0.040176868,0.000930786
40,48,16,0.053542137,0.035264015,0.040321112,0.001235962
40,48,24,0.053542137,0.035630941,0.040593863,0.001235962
40,48,32,0.053542137,0.035844088,0.04215169,0.001235962
40,49,8,0.06171608,0.039391279,0.041691542,0.000930786
40,49,16,0.06171608,0.036313057,0.043524981,0.001205444
40,49,24,0.06171608,0.038137674,0.04318285,0.001235962
40,49,32,0.06171608,0.037261724,0.04342556,0.001235962
40,50,8,0.068361521,0.041348696,0.043641806,0.000930786
40,50,16,0.068361521,0.039016247,0.044550657,0.001235962
40,50,24,0.068361521,0.040577888,0.044215918,0.001235962
40,50,32,0.068361521,0.040895462,0.044553041,0.001235962
40,51,8,0.056185722,0.040048599,0.045866966,0.000930786
40,51,16,0.056185722,0.041079998,0.047050476,0.001235962
40,51,24,0.056185722,0.041105986,0.048417568,0.001235962
40,51,32,0.056185722,0.041999578,0.046918154,0.001235962
40,52,8,0.059971333,0.042120457,0.04881072,0.000930786
40,52,16,0.059971333,0.041822433,0.054482222,0.001235962
40,52,24,0.059971333,0.050954103,0.052780628,0.001235962
40,52,32,0.059971333,0.047711372,0.052759886,0.001235962
40,53,8,0.065625429,0.046921968,0.050579548,0.000930786
40,53,16,0.065625429,0.045052767,0.051755667,0.001235962
40,53,24,0.065625429,0.04574132,0.052176714,0.001235962
